Census Tract FIPS code,County,Year,Inclusive Growth Score,RUCC_2023,Description,Shape,Is an Opportunity Zone,State.x,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Base, %","Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Base, %","Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Base, %","Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Base, %","Affordable Housing Tract, %",Internet Access Score,"Internet Access Base, %","Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Base, %","Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Base, %","New Businesses Tract, %",Spend Growth Score,"Spend Growth Base, %","Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Base, %","Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Base, %","Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Base,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Base, %","Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Persol Income Score,"Persol Income Base, %","Persol Income Tract, %",Spending per Capita Score,"Spending per Capita Base, %","Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Base, %","Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Base,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Base, %","Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Base, %","Health Insurance Coverage Tract, %",FIPS,State.y,Population_2020,FID,STATEFP,COUNTYFP,TRACTCE,ME.x,MELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ME.y,variable.x,white_pop_estimate,white_pop_moe,ME.x.x,variable.y,bachelors_estimate,bachelors_moe,ME.y.y,variable.x.x,female_pop_estimate,female_pop_moe,ME.x.x.x,variable.y.y,employment_status_estimate,employment_status_moe,ME.y.y.y,variable.x.x.x,median_household_income_estimate,median_household_income_moe,ME.x.x.x.x,variable.y.y.y,vehicle_access_estimate,vehicle_access_moe,ME.y.y.y.y,variable.x.x.x.x,white_pov_estimate,white_pov_moe,ME,variable.y.y.y.y,hs_diploma_estimate,hs_diploma_moe
13315960100,Wilcox County,2022,32,9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area",0,,Georgia,34,31,40,36,44,48,-5.2,1.2,24,12.4,-16.6,22,2,0.5,84,78.2,85.4,19,86.7,73.6,49,59.5,59.3,35,45,25,45,-13.7,-9.1,12,,,77,28.6,217.6,63,4,5,1,45,1,12,23.5,13.8,22,20,24,12,15.8,4,28,,,5,84.6,54.8,14,42.1,49.9,58,29.5,33.1,18,88.3,82.5,13315,GA,8766,,,,,,,,,,,,,Census Tract 9601; Wilcox County; Georgia,B02001_002,1729,258,Census Tract 9601; Wilcox County; Georgia,B15003_022,170,74,Census Tract 9601; Wilcox County; Georgia,B01001_026,1029,135,Census Tract 9601; Wilcox County; Georgia,B23025_005,66,44,Census Tract 9601; Wilcox County; Georgia,B19019_001,34844,15170,Census Tract 9601; Wilcox County; Georgia,B08201_002,80,64,Census Tract 9601; Wilcox County; Georgia,B17001A_002,236,133,Census Tract 9601; Wilcox County; Georgia,B15003_017,722,162
13059002000,Clarke County,2022,52,3,"Metro - Counties in metro areas of fewer than 250,000 population",0,,Georgia,53,51,58,60,56,47,-5.2,0.6,73,12.4,66.6,57,2,2.6,38,78.2,75.7,42,86.7,84.2,89,59.5,82.4,46,38,53,51,-13.7,-10.7,27,,,36,28.6,20.3,49,4,4,90,45,91,19,23.5,16.2,52,60,45,76,15.8,23.7,44,,,77,84.6,92,8,42.1,53.2,25,29.5,19,70,88.3,91.5,13059,GA,128671,,,,,,,,,,,,,Census Tract 20; Clarke County; Georgia,B02001_002,1662,260,Census Tract 20; Clarke County; Georgia,B15003_022,478,224,Census Tract 20; Clarke County; Georgia,B01001_026,947,227,Census Tract 20; Clarke County; Georgia,B23025_005,12,15,Census Tract 20; Clarke County; Georgia,B19019_001,60938,22101,Census Tract 20; Clarke County; Georgia,B08201_002,137,82,Census Tract 20; Clarke County; Georgia,B17001A_002,175,82,Census Tract 20; Clarke County; Georgia,B15003_017,52,42
13051002800,Chatham County,2022,38,2,"Metro - Counties in metro areas of 250,000 to 1 million population",0,,Georgia,44,33,50,50,49,69,-5.2,26.1,32,12.4,1.4,64,2,3.3,21,78.2,71,21,86.7,74.8,91,59.5,83.1,31,35,27,20,-13.7,-28.6,21,,,64,28.6,83.9,49,4,4,7,45,8,25,23.5,17.7,35,46,24,36,15.8,16.5,56,,,9,84.6,62.5,40,42.1,43.8,32,29.5,21.8,14,88.3,81.2,13051,GA,295291,,,,,,,,,,,,,Census Tract 28; Chatham County; Georgia,B02001_002,698,285,Census Tract 28; Chatham County; Georgia,B15003_022,177,100,Census Tract 28; Chatham County; Georgia,B01001_026,1927,422,Census Tract 28; Chatham County; Georgia,B23025_005,241,150,Census Tract 28; Chatham County; Georgia,B19019_001,38315,7363,Census Tract 28; Chatham County; Georgia,B08201_002,153,84,Census Tract 28; Chatham County; Georgia,B17001A_002,98,77,Census Tract 28; Chatham County; Georgia,B15003_017,504,187
13295020301,Walker County,2022,50,2,"Metro - Counties in metro areas of 250,000 to 1 million population",0,,Georgia,61,40,62,72,51,68,-5.2,4.5,76,12.4,141.3,48,2,1.9,49,78.2,77.8,33,86.7,80.9,74,59.5,72.4,47,52,42,60,-13.7,0,65,,,32,28.6,17.1,57,4,4.5,48,45,43,21,23.5,16.8,44,59,28,59,15.8,23.4,59,,,34,84.6,78.9,16,42.1,49.2,36,29.5,23.2,25,88.3,84.1,13295,GA,67654,,,,,,,,,,,,,Census Tract 203.01; Walker County; Georgia,B02001_002,4516,678,Census Tract 203.01; Walker County; Georgia,B15003_022,663,265,Census Tract 203.01; Walker County; Georgia,B01001_026,2604,427,Census Tract 203.01; Walker County; Georgia,B23025_005,83,86,Census Tract 203.01; Walker County; Georgia,B19019_001,44567,21447,Census Tract 203.01; Walker County; Georgia,B08201_002,70,68,Census Tract 203.01; Walker County; Georgia,B17001A_002,876,494,Census Tract 203.01; Walker County; Georgia,B15003_017,1118,308
13051011104,Chatham County,2022,62,2,"Metro - Counties in metro areas of 250,000 to 1 million population",0,,Georgia,62,63,67,69,65,67,-5.2,2.9,71,12.4,39,91,2,13.6,22,78.2,71.4,91,86.7,96.9,56,59.5,62.5,65,64,66,87,-13.7,22.1,58,,,47,28.6,16.1,57,4,4.5,73,45,69,68,23.5,27.4,55,52,58,39,15.8,4,64,,,95,84.6,97.1,63,42.1,39.8,2,29.5,5.7,73,88.3,91.9,13051,GA,295291,,,,,,,,,,,,,Census Tract 111.04; Chatham County; Georgia,B02001_002,4674,576,Census Tract 111.04; Chatham County; Georgia,B15003_022,1203,378,Census Tract 111.04; Chatham County; Georgia,B01001_026,2775,356,Census Tract 111.04; Chatham County; Georgia,B23025_005,86,55,Census Tract 111.04; Chatham County; Georgia,B19019_001,72661,15990,Census Tract 111.04; Chatham County; Georgia,B08201_002,45,46,Census Tract 111.04; Chatham County; Georgia,B17001A_002,123,87,Census Tract 111.04; Chatham County; Georgia,B15003_017,816,255
13117130409,Forsyth County,2022,52,1,Metro - Counties in metro areas of 1 million population or more,1,,Georgia,51,52,61,66,56,65,-5.2,11.7,68,12.4,56.8,65,2,3.4,29,78.2,73.4,72,86.7,92.4,57,59.5,63.3,49,39,59,43,-13.7,-24,27,,,47,28.6,11.8,22,4,2.4,67,45,62,87,23.5,33,44,48,41,41,15.8,7.7,54,,,36,84.6,79.8,63,42.1,40,22,29.5,17.2,42,88.3,87.1,13117,GA,251283,1202,13,117,130409,1304.09,Census Tract 1304.09,G5020,S,8855826,31795,34.2253448,-84.1181123,Census Tract 1304.09; Forsyth County; Georgia,B02001_002,2603,524,Census Tract 1304.09; Forsyth County; Georgia,B15003_022,484,118,Census Tract 1304.09; Forsyth County; Georgia,B01001_026,1733,264,Census Tract 1304.09; Forsyth County; Georgia,B23025_005,76,71,Census Tract 1304.09; Forsyth County; Georgia,B19019_001,78750,28861,Census Tract 1304.09; Forsyth County; Georgia,B08201_002,9,15,Census Tract 1304.09; Forsyth County; Georgia,B17001A_002,277,237,Census Tract 1304.09; Forsyth County; Georgia,B15003_017,705,215
13073030105,Columbia County,2022,59,2,"Metro - Counties in metro areas of 250,000 to 1 million population",0,,Georgia,52,66,65,58,72,57,-5.2,-4,58,12.4,19,41,2,1.4,95,78.2,88.7,72,86.7,92.5,79,59.5,75.4,57,49,65,27,-13.7,-27.7,69,,,51,28.6,21.5,82,4,7.1,64,45,59,49,23.5,23.3,56,49,62,49,15.8,10.9,49,,,66,84.6,89.1,70,42.1,38.7,24,29.5,18.3,89,88.3,95.3,13073,GA,156010,,,,,,,,,,,,,Census Tract 301.05; Columbia County; Georgia,B02001_002,3877,664,Census Tract 301.05; Columbia County; Georgia,B15003_022,910,257,Census Tract 301.05; Columbia County; Georgia,B01001_026,2810,470,Census Tract 301.05; Columbia County; Georgia,B23025_005,232,158,Census Tract 301.05; Columbia County; Georgia,B19019_001,95016,11151,Census Tract 301.05; Columbia County; Georgia,B08201_002,0,20,Census Tract 301.05; Columbia County; Georgia,B17001A_002,424,271,Census Tract 301.05; Columbia County; Georgia,B15003_017,427,197
13117130102,Forsyth County,2022,50,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,45,56,52,52,52,37,-5.2,-8.3,66,12.4,42,76,2,5.3,44,78.2,77.2,70,86.7,92,19,59.5,45.7,34,16,52,14,-13.7,-29.6,,,,19,28.6,-3.3,,,,70,45,66,35,23.5,20.3,66,68,63,68,15.8,22.7,,,,82,84.6,93.5,73,42.1,38.2,46,29.5,27.8,52,88.3,88.6,13117,GA,251283,,,,,,,,,,,,,Census Tract 1301.02; Forsyth County; Georgia,B02001_002,2294,245,Census Tract 1301.02; Forsyth County; Georgia,B15003_022,400,99,Census Tract 1301.02; Forsyth County; Georgia,B01001_026,1136,119,Census Tract 1301.02; Forsyth County; Georgia,B23025_005,71,47,Census Tract 1301.02; Forsyth County; Georgia,B19019_001,99671,30003,Census Tract 1301.02; Forsyth County; Georgia,B08201_002,9,12,Census Tract 1301.02; Forsyth County; Georgia,B17001A_002,107,61,Census Tract 1301.02; Forsyth County; Georgia,B15003_017,265,128
13135050217,Gwinnett County,2022,57,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,53,61,38,34,43,33,-5.2,-47.8,35,12.4,-55.8,27,2,0.7,7,78.2,64.1,91,86.7,97,46,59.5,57.8,69,57,81,45,-13.7,-23.8,77,,,50,28.6,10.2,72,4,5.8,76,45,72,95,23.5,38.2,63,68,58,83,15.8,27.7,52,,,63,84.6,88.3,7,42.1,53.7,73,29.5,41.3,90,88.3,95.6,13135,GA,957062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13009970300,Baldwin County,2022,62,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,,Georgia,55,70,47,32,62,32,-5.2,-36.1,32,12.4,-36.7,32,2,1,96,78.2,89.3,66,86.7,90.9,56,59.5,63,68,65,72,70,-13.7,-7.8,59,,,66,28.6,42.6,91,4,9.5,48,45,43,78,23.5,29.8,72,68,75,78,15.8,32.2,57,,,78,84.6,92.4,59,42.1,40.6,,29.5,,89,88.3,95,13009,GA,43799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13051003400,Chatham County,2022,57,2,"Metro - Counties in metro areas of 250,000 to 1 million population",1,,Georgia,59,55,63,71,55,69,-5.2,9.8,73,12.4,76.4,53,2,2.2,15,78.2,68.6,58,86.7,89,93,59.5,85.5,61,55,67,91,-13.7,16.7,35,,,38,28.6,0.5,71,4,5.8,54,45,49,77,23.5,29.6,47,51,43,36,15.8,2.3,66,,,66,84.6,89.1,30,42.1,45.6,26,29.5,19.1,50,88.3,88.3,13051,GA,295291,1506,13,51,3400,34,Census Tract 34,G5020,S,3267100,610,32.0330666,-81.1029305,Census Tract 34; Chatham County; Georgia,B02001_002,1948,318,Census Tract 34; Chatham County; Georgia,B15003_022,764,174,Census Tract 34; Chatham County; Georgia,B01001_026,2132,266,Census Tract 34; Chatham County; Georgia,B23025_005,220,115,Census Tract 34; Chatham County; Georgia,B19019_001,60000,16036,Census Tract 34; Chatham County; Georgia,B08201_002,92,84,Census Tract 34; Chatham County; Georgia,B17001A_002,200,132,Census Tract 34; Chatham County; Georgia,B15003_017,1060,354
13067031503,Cobb County,2022,53,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,46,60,42,33,50,32,-5.2,-48.7,34,12.4,-41.6,72,2,4.4,41,78.2,76.5,85,86.7,95.5,1,59.5,29,63,60,66,38,-13.7,-22,64,,,79,28.6,58.4,65,4,5.1,61,45,56,71,23.5,28.1,54,46,63,67,15.8,26,24,,,55,84.6,85.9,81,42.1,36.7,,29.5,,52,88.3,88.5,13067,GA,766149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13225040301,Peach County,2022,53,3,"Metro - Counties in metro areas of fewer than 250,000 population",0,,Georgia,58,48,60,68,51,70,-5.2,20.2,67,12.4,88.1,58,2,2.7,94,78.2,88.3,27,86.7,78.1,26,59.5,48.7,40,37,43,33,-13.7,-17.2,15,,,62,28.6,84.2,88,4,8.3,31,45,29,11,23.5,13.4,60,70,50,73,15.8,35.6,66,,,45,84.6,83,54,42.1,41.4,46,29.5,27.6,57,88.3,89.3,13225,GA,27981,,,,,,,,,,,,,Census Tract 403.01; Peach County; Georgia,B02001_002,2191,471,Census Tract 403.01; Peach County; Georgia,B15003_022,289,122,Census Tract 403.01; Peach County; Georgia,B01001_026,1692,312,Census Tract 403.01; Peach County; Georgia,B23025_005,117,89,Census Tract 403.01; Peach County; Georgia,B19019_001,71167,38266,Census Tract 403.01; Peach County; Georgia,B08201_002,4,6,Census Tract 403.01; Peach County; Georgia,B17001A_002,380,256,Census Tract 403.01; Peach County; Georgia,B15003_017,466,150
13063040621,Clayton County,2022,50,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,45,55,52,42,62,44,-5.2,-32.2,39,12.4,-20.8,93,2,16.6,47,78.2,77.6,89,86.7,96.4,20,59.5,46.1,42,51,34,30,-13.7,-24.8,48,,,75,28.6,105.8,3,4,1,43,45,38,56,23.5,24.8,54,41,68,49,15.8,16.8,33,,,62,84.6,88,86,42.1,35.8,,29.5,,56,88.3,89.2,13063,GA,297595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13151070304,Henry County,2022,52,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,45,58,38,30,46,34,-5.2,-44.2,25,12.4,-50.3,52,2,2.1,11,78.2,67,68,86.7,91.2,51,59.5,60.5,66,62,71,51,-13.7,-21.3,61,,,74,28.6,43.8,85,4,7.6,29,45,27,99,23.5,45.1,50,42,57,43,15.8,17,41,,,23,84.6,73.2,65,42.1,39.6,89,29.5,56.7,51,88.3,88.4,13151,GA,240712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13207050200,Monroe County,2022,52,3,"Metro - Counties in metro areas of fewer than 250,000 population",1,,Georgia,58,45,50,55,44,63,-5.2,2.1,47,12.4,1.5,15,2,0.3,87,78.2,86.1,28,86.7,78.4,45,59.5,57.5,54,64,43,83,-13.7,8,85,,,25,28.6,-4.5,18,4,2.1,23,45,22,87,23.5,33,51,54,48,64,15.8,32.4,45,,,20,84.6,72,33,42.1,45.1,73,29.5,41.4,68,88.3,91,13207,GA,27957,1355,13,207,50200,502,Census Tract 502,G5020,S,107418939,242740,33.0454572,-83.995521,Census Tract 502; Monroe County; Georgia,B02001_002,3243,511,Census Tract 502; Monroe County; Georgia,B15003_022,587,177,Census Tract 502; Monroe County; Georgia,B01001_026,2478,401,Census Tract 502; Monroe County; Georgia,B23025_005,100,78,Census Tract 502; Monroe County; Georgia,B19019_001,63671,5442,Census Tract 502; Monroe County; Georgia,B08201_002,39,47,Census Tract 502; Monroe County; Georgia,B17001A_002,537,336,Census Tract 502; Monroe County; Georgia,B15003_017,842,304
13051003601,Chatham County,2022,44,2,"Metro - Counties in metro areas of 250,000 to 1 million population",0,,Georgia,44,45,58,70,46,69,-5.2,13.1,70,12.4,306.2,8,2,0.1,36,78.2,75.4,64,86.7,90.6,74,59.5,72.7,34,15,52,14,-13.7,-34.8,14,,,17,28.6,-11.3,93,4,10,27,45,25,35,23.5,20.3,42,46,37,62,15.8,32.7,31,,,15,84.6,67.8,3,42.1,57.2,69,29.5,38.6,60,88.3,89.9,13051,GA,295291,,,,,,,,,,,,,Census Tract 36.01; Chatham County; Georgia,B02001_002,1007,496,Census Tract 36.01; Chatham County; Georgia,B15003_022,409,164,Census Tract 36.01; Chatham County; Georgia,B01001_026,2132,458,Census Tract 36.01; Chatham County; Georgia,B23025_005,187,95,Census Tract 36.01; Chatham County; Georgia,B19019_001,45320,6271,Census Tract 36.01; Chatham County; Georgia,B08201_002,100,75,Census Tract 36.01; Chatham County; Georgia,B17001A_002,91,83,Census Tract 36.01; Chatham County; Georgia,B15003_017,544,240
13019970600,Berrien County,2022,43,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0,,Georgia,51,35,50,44,56,47,-5.2,-3.9,41,12.4,1.8,74,2,4.7,87,78.2,86.4,16,86.7,72.1,49,59.5,59.3,34,44,24,53,-13.7,0,,,,35,28.6,23.5,,,,34,45,31,14,23.5,14.7,46,65,26,65,15.8,32.9,,,,34,84.6,78.7,26,42.1,46.4,7,29.5,9.3,35,88.3,86.1,13019,GA,18160,,,,,,,,,,,,,Census Tract 9706; Berrien County; Georgia,B02001_002,2817,384,Census Tract 9706; Berrien County; Georgia,B15003_022,204,79,Census Tract 9706; Berrien County; Georgia,B01001_026,1588,238,Census Tract 9706; Berrien County; Georgia,B23025_005,41,33,Census Tract 9706; Berrien County; Georgia,B19019_001,60625,20548,Census Tract 9706; Berrien County; Georgia,B08201_002,38,35,Census Tract 9706; Berrien County; Georgia,B17001A_002,761,363,Census Tract 9706; Berrien County; Georgia,B15003_017,515,147
13245010511,Richmond County,2022,36,2,"Metro - Counties in metro areas of 250,000 to 1 million population",1,,Georgia,36,36,44,36,53,31,-5.2,-25.1,42,12.4,25.8,79,2,6,29,78.2,73.5,11,86.7,68.3,92,59.5,83.9,36,40,31,60,-13.7,-5,22,,,38,28.6,17.8,66,4,5.3,0,45,0,28,23.5,18.6,28,33,24,3,15.8,-10.4,63,,,3,84.6,47.1,34,42.1,44.9,47,29.5,28.2,11,88.3,80.4,13245,GA,206607,2723,13,245,10511,105.11,Census Tract 105.11,G5020,S,7435134,17640,33.3973807,-82.0050858,Census Tract 105.11; Richmond County; Georgia,B02001_002,1080,209,Census Tract 105.11; Richmond County; Georgia,B15003_022,82,52,Census Tract 105.11; Richmond County; Georgia,B01001_026,1474,358,Census Tract 105.11; Richmond County; Georgia,B23025_005,237,188,Census Tract 105.11; Richmond County; Georgia,B19019_001,29323,5997,Census Tract 105.11; Richmond County; Georgia,B08201_002,102,66,Census Tract 105.11; Richmond County; Georgia,B17001A_002,218,113,Census Tract 105.11; Richmond County; Georgia,B15003_017,579,144
13317010101,Wilkes County,2022,40,8,"Nonmetro - Urban population of fewer than 5,000, adjacent to a metro area",0,,Georgia,50,29,44,50,38,66,-5.2,21.3,33,12.4,-0.2,78,2,5.8,46,78.2,77.4,0,86.7,37.2,26,59.5,49.1,35,60,10,56,-13.7,9.1,,,,64,28.6,114.3,,,,11,45,11,8,23.5,11.9,39,40,38,40,15.8,14.1,,,,37,84.6,80.1,51,42.1,42,58,29.5,33,8,88.3,78.8,13317,GA,9565,,,,,,,,,,,,,Census Tract 101.01; Wilkes County; Georgia,B02001_002,1084,188,Census Tract 101.01; Wilkes County; Georgia,B15003_022,119,54,Census Tract 101.01; Wilkes County; Georgia,B01001_026,893,145,Census Tract 101.01; Wilkes County; Georgia,B23025_005,35,44,Census Tract 101.01; Wilkes County; Georgia,B19019_001,52981,9777,Census Tract 101.01; Wilkes County; Georgia,B08201_002,22,26,Census Tract 101.01; Wilkes County; Georgia,B17001A_002,54,41,Census Tract 101.01; Wilkes County; Georgia,B15003_017,488,162
13069010600,Coffee County,2022,46,7,"Nonmetro - Urban population of 5,000 to 20,000, not adjacent to a metro area",0,,Georgia,43,49,55,58,52,67,-5.2,2.1,49,12.4,-1.1,2,2,0,82,78.2,84.9,30,86.7,79.6,95,59.5,86.7,44,44,44,29,-13.7,-17.6,27,,,77,28.6,75,42,4,3.6,53,45,48,37,23.5,20.7,39,28,50,27,15.8,-5.6,30,,,60,84.6,87.5,56,42.1,41.1,24,29.5,18.4,60,88.3,89.9,13069,GA,43092,,,,,,,,,,,,,Census Tract 106; Coffee County; Georgia,B02001_002,3422,658,Census Tract 106; Coffee County; Georgia,B15003_022,382,205,Census Tract 106; Coffee County; Georgia,B01001_026,2624,515,Census Tract 106; Coffee County; Georgia,B23025_005,96,107,Census Tract 106; Coffee County; Georgia,B19019_001,80625,26058,Census Tract 106; Coffee County; Georgia,B08201_002,76,98,Census Tract 106; Coffee County; Georgia,B17001A_002,607,393,Census Tract 106; Coffee County; Georgia,B15003_017,1607,515
13135050725,Gwinnett County,2022,50,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,57,43,50,72,29,66,-5.2,0.3,78,12.4,87.1,5,2,0,14,78.2,68.6,92,86.7,97.3,4,59.5,33.8,46,47,46,38,-13.7,-21,25,,,77,28.6,56.2,4,4,1.1,72,45,68,62,23.5,26.1,54,52,55,47,15.8,13.8,58,,,68,84.6,89.7,97,42.1,31.7,34,29.5,22.5,22,88.3,83.5,13135,GA,957062,,,,,,,,,,,,,Census Tract 507.25; Gwinnett County; Georgia,B02001_002,2377,1059,Census Tract 507.25; Gwinnett County; Georgia,B15003_022,775,160,Census Tract 507.25; Gwinnett County; Georgia,B01001_026,3200,584,Census Tract 507.25; Gwinnett County; Georgia,B23025_005,101,61,Census Tract 507.25; Gwinnett County; Georgia,B19019_001,92333,24107,Census Tract 507.25; Gwinnett County; Georgia,B08201_002,35,31,Census Tract 507.25; Gwinnett County; Georgia,B17001A_002,204,134,Census Tract 507.25; Gwinnett County; Georgia,B15003_017,849,257
13289060200,Twiggs County,2022,48,3,"Metro - Counties in metro areas of fewer than 250,000 population",1,,Georgia,56,39,48,47,49,47,-5.2,-3.7,47,12.4,22.4,92,2,14.9,64,78.2,81,6,86.7,61.7,34,59.5,52.7,41,64,18,63,-13.7,11.1,,,,66,28.6,100,,,,14,45,14,22,23.5,17.1,54,57,51,57,15.8,26.4,,,,69,84.6,89.9,62,42.1,40.2,3,29.5,5.8,69,88.3,91.2,13289,GA,8022,464,13,289,60200,602,Census Tract 602,G5020,S,486550184,6063099,32.5951862,-83.452191,Census Tract 602; Twiggs County; Georgia,B02001_002,1622,284,Census Tract 602; Twiggs County; Georgia,B15003_022,131,70,Census Tract 602; Twiggs County; Georgia,B01001_026,1813,290,Census Tract 602; Twiggs County; Georgia,B23025_005,54,56,Census Tract 602; Twiggs County; Georgia,B19019_001,61400,11836,Census Tract 602; Twiggs County; Georgia,B08201_002,156,79,Census Tract 602; Twiggs County; Georgia,B17001A_002,203,142,Census Tract 602; Twiggs County; Georgia,B15003_017,887,209
13135050722,Gwinnett County,2022,50,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,61,40,50,68,33,69,-5.2,10.2,68,12.4,64.3,35,2,1.1,14,78.2,68.3,83,86.7,95.1,1,59.5,28.3,60,78,42,82,-13.7,83.7,84,,,69,28.6,56.7,5,4,1.1,74,45,70,46,23.5,22.7,42,37,46,39,15.8,12,35,,,57,84.6,86.5,99,42.1,28.9,3,29.5,6,23,88.3,83.8,13135,GA,957062,,,,,,,,,,,,,Census Tract 507.22; Gwinnett County; Georgia,B02001_002,766,304,Census Tract 507.22; Gwinnett County; Georgia,B15003_022,765,302,Census Tract 507.22; Gwinnett County; Georgia,B01001_026,2239,499,Census Tract 507.22; Gwinnett County; Georgia,B23025_005,88,67,Census Tract 507.22; Gwinnett County; Georgia,B19019_001,84304,6450,Census Tract 507.22; Gwinnett County; Georgia,B08201_002,65,48,Census Tract 507.22; Gwinnett County; Georgia,B17001A_002,34,42,Census Tract 507.22; Gwinnett County; Georgia,B15003_017,458,149
13139000701,Hall County,2022,40,3,"Metro - Counties in metro areas of fewer than 250,000 population",0,,Georgia,44,35,40,38,43,32,-5.2,-36.7,43,12.4,11.1,42,2,1.4,32,78.2,74.3,43,86.7,84.4,56,59.5,62.7,42,47,37,24,-13.7,-24.1,46,,,71,28.6,113.9,57,4,4.5,25,45,24,29,23.5,18.8,36,47,24,65,15.8,43.2,29,,,18,84.6,69.8,30,42.1,45.6,,29.5,,23,88.3,83.8,13139,GA,203136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13275960800,Thomas County,2022,52,4,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",0,,Georgia,59,46,62,64,60,72,-5.2,4.7,56,12.4,13.6,75,2,5,43,78.2,76.8,43,86.7,84.6,77,59.5,74.4,48,52,44,39,-13.7,-21.2,59,,,57,28.6,39.4,47,4,3.8,20,45,19,64,23.5,26.6,48,62,34,55,15.8,17.2,70,,,26,84.6,75,6,42.1,54.4,69,29.5,38.7,35,88.3,86.1,13275,GA,45798,,,,,,,,,,,,,Census Tract 9608; Thomas County; Georgia,B02001_002,2111,731,Census Tract 9608; Thomas County; Georgia,B15003_022,514,227,Census Tract 9608; Thomas County; Georgia,B01001_026,3067,468,Census Tract 9608; Thomas County; Georgia,B23025_005,211,128,Census Tract 9608; Thomas County; Georgia,B19019_001,45529,12984,Census Tract 9608; Thomas County; Georgia,B08201_002,101,82,Census Tract 9608; Thomas County; Georgia,B17001A_002,271,197,Census Tract 9608; Thomas County; Georgia,B15003_017,945,262
13121011418,Fulton County,2022,62,1,Metro - Counties in metro areas of 1 million population or more,0,,Georgia,54,71,50,37,62,31,-5.2,-35.6,43,12.4,-32.5,70,2,4.1,82,78.2,84.9,93,86.7,97.6,5,59.5,35.2,68,58,78,92,-13.7,55.3,26,,,55,28.6,16.6,66,4,5.2,88,45,88,81,23.5,30.9,70,67,73,92,15.8,36.9,42,,,88,84.6,95.2,22,42.1,47.6,100,29.5,100,83,88.3,93.7,13121,GA,1066710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13227050500,Pickens County,2022,52,1,Metro - Counties in metro areas of 1 million population or more,1,,Georgia,58,45,54,62,46,67,-5.2,5,56,12.4,10.7,2,2,0,68,78.2,81.8,83,86.7,95,31,59.5,51.4,50,45,54,58,-13.7,-11,54,,,22,28.6,-4,38,4,3.4,66,45,61,59,23.5,25.5,51,66,36,49,15.8,13.8,83,,,60,84.6,87.5,49,42.1,42.3,6,29.5,9,30,88.3,85.2,13227,GA,33216,971,13,227,50500,505,Census Tract 505,G5020,S,109528545,17902,34.4229121,-84.5108365,Census Tract 505; Pickens County; Georgia,B02001_002,4371,527,Census Tract 505; Pickens County; Georgia,B15003_022,512,155,Census Tract 505; Pickens County; Georgia,B01001_026,2380,319,Census Tract 505; Pickens County; Georgia,B23025_005,36,46,Census Tract 505; Pickens County; Georgia,B19019_001,69204,7108,Census Tract 505; Pickens County; Georgia,B08201_002,77,75,Census Tract 505; Pickens County; Georgia,B17001A_002,468,284,Census Tract 505; Pickens County; Georgia,B15003_017,1173,240
